ticker_b3,M0 (RW),M1 (GARCH),M2 (GARCH-X ΔSVI),M3 (GARCH-X log-dev)
ITUB3,1.1517056198756754,0.4389083781806665,0.4753972493330509,0.4381993481112823
ITUB4,1.0606504968703494,0.4075353269152238,0.4621923832132834,0.40705122794816684
JALL3,1.7104061971494775,0.7803033748161801,0.7944512953410162,0.7813588986483194
JFEN3,3.2120394311858265,1.0170265075472118,1.0697400831399673,1.0603492077954482
JHSF3,1.2264339767291852,0.3951446698900004,0.3951900076938749,0.3951902197668225
JSLG3,1.8056446459809625,0.6832607961150883,0.6888685938179195,0.6922989682744851
KEPL3,1.05336624089196,0.6897195129635594,0.704623964591306,0.6902610122932419
KLBN11,1.6516632552296808,0.40134183998630046,0.4028817562279319,0.4016719011941214
KLBN3,1.7901458772296328,0.5035448024751544,0.5032028089579099,0.5031674917219482
KLBN4,1.1353512786720894,0.36410936557057827,0.3638745756589689,0.36497702073637267
LAVV3,0.9715788349000498,0.37593232291507106,0.36988983552346266,0.37987172966718863
LEVE3,1.012115208436186,0.5053891470902805,0.4972224612772071,0.5055219453056522
LJQQ3,0.7640950946959504,0.5073187646883032,0.5210994591070386,0.5133962364457368
LOGG3,0.7039740958660048,0.35795151184189894,0.35847939974519083,0.36077975681346147
LOGN3,5.281558816046333,0.897715034144774,0.8850548776952639,0.901500946395744
LPSB3,0.9596342985386362,0.5763116518584318,0.5771807744796745,0.5546610286538485
LREN3,1.3567192391372942,0.41176448290938583,0.41181949087069847,0.41181923499381673
LUXM4,25.19117600560887,3.069674437984429,3.067136290750998,3.049017770659416
MBRF3,1.998739481487107,0.7081541102005255,0.7058564244892861,0.7125939845352713
MDIA3,3.045931468861749,0.9259394798762952,0.9849878026634379,0.9360745589754061
MDNE3,1.0266326863356148,0.422978964557501,0.4207921519793436,0.42435064391175
MEAL3,1.178773638633303,0.5876200808230557,0.5879511216486255,0.587734043137161
MELK3,1.6106423683484254,0.4512657495559293,0.4510114910187166,0.45102625466384927
MERC4,3.090527385755312,41.84428626257502,829.353400760526,829.3525361790632
MGEL4,21.263868850710733,1.2461213230449955,1.2449103943487256,1.2449138998262674
MGLU3,1.412273302837911,0.38957156277418536,0.44189387443657474,0.7547479237375277
MILS3,1.247118296486057,0.4528182566660798,0.45180773297181037,0.4509606206153825
MNDL3,147.52340530197205,0.8067885238623332,0.8063467336428615,0.8064483339759312
MNPR3,32.89200590022222,0.9998008078603631,0.9973012389674352,0.9970549138250421
MOVI3,3.5694029546822734,0.5440048860088579,0.6283783879890698,0.5350086472078515
MRSA5B,152.87940532047773,7.334941519091179,7.355528720157823,7.3555285742554695
MRVE3,1.1102096544112203,0.3619796223764287,0.354236395780857,0.3644925021084366
MTRE3,1.6440455865077221,0.4505773328982728,0.45173513814609445,0.44997796888117675
MTSA4,1.3775485533166252,0.46349752214018786,0.46714565253712664,0.48397366244199524
MULT3,1.1534850161160817,0.39753945951723935,0.3985337714639749,0.43452064592230666
MWET4,360.25531247261614,2.141971852014153,2.1389894061355488,2.1320001847890047
MYPK3,2.5698218581175776,0.5128835013547918,0.5157623889196875,0.5149460734933788
NEOE3,1.693690356318883,0.986432042925911,0.9856460283694892,0.9865611959796253
NEXP3,5.3800979143151535,1.2793064448518843,1.3472679096414826,1.3563261055457172
NGRD3,1.9556796911479999,0.6071532302684945,0.611846265911255,0.6118459375797116
NUTR3,1.038409691576295,0.6933730622649285,0.6929937473370233,0.6933422580450039
ODPV3,3.9554998880173295,0.7387891196563044,0.733551200063531,0.7353775025796567
OFSA3,2.4893971169654043,0.5417596294195983,0.5467108488710671,0.5467110100121362
OIBR3,5.949836429742283,2.4071212884466893,2.361958371660032,2.348938650166397
OPCT3,0.81655072498122,0.46640686461794234,0.4664129773184818,0.466408957118047
ORVR3,1.62963432882752,0.45405165316061485,0.46176607037944334,0.45068513108825914
OSXB3,1.8042123434552861,1.1228166875261523,1.1432674533518845,1.1122571204236544
PATI3,376.9973623127753,1.9788662393502572,1.99918424469239,2.006378305298651
PATI4,97.07406145652207,2.3085587858666226,2.317720206891239,2.325898909339425
PCAR3,1.0145684135403503,0.8499745401644047,0.8509990833829296,0.8809771077931993
PDGR3,10.078254096224722,3.71323004035208,4.791841703976579,3.7352202787438977
PDTC3,2.137967122833957,0.5363569896864786,0.536425539375741,0.536431384352891
PEAB3,119.47921826559666,1.7847129002273008,1.7830661220174762,1.7830655045002624
PEAB4,3932.4165863451653,0.9381687698929349,0.9390844557571918,0.9390865863125131
PETR3,1.318555445986038,0.537926869423152,0.5075731254733817,0.5389751546442065
PETR4,1.6167445781838161,0.5710670660337754,0.5276191675518832,0.5767568923361194
