ticker_b3,n_previsoes,gamma_medio,gamma_pval_medio,pct_signif_5pct,gamma_m3_medio,gamma_m3_pval_medio,pct_signif_5pct_m3,persistencia_m1,persistencia_m2,persistencia_m3
KLBN4,95,0.009939533658347283,0.9374630732488342,6.315789473684211,1.4068454806626446e-8,0.9999997801623057,0,0.9972528789012546,0.9970404019331075,0.997134555417665
LAVV3,95,0.23067864150031286,0.4171416790224927,56.84210526315789,0.6174740609848813,0.8156739757731489,11.578947368421053,0.7145908691846894,0.6711453299582973,0.636637512171478
LEVE3,95,0.010548167164610666,0.9894733315769729,1.0526315789473684,0.23498959414003517,0.9895381336712086,1.0526315789473684,0.9847991905034688,0.9858647175068876,0.9783361713791963
LIGT3,95,1.7901779448853856,0.6028235938384382,38.94736842105263,6.4871226185007576,0.7792232678268324,22.105263157894736,0.9120038423755775,0.9703741678260398,0.9091323117356552
LJQQ3,95,0.17016675285306604,0.9368455222641254,6.315789473684211,1.6767200909014015,0.9473699348910443,5.263157894736842,0.9762533364468796,0.9857321225834903,0.9804434414618094
LOGG3,95,0.1399512775439198,0.7988188176307778,15.789473684210526,0.28468986256275,0.9167405246568511,8.421052631578947,0.9360968500893964,0.9413061521687603,0.9361416288573351
LOGN3,95,0.5943259291243834,0.8526315091737068,14.736842105263156,0.8356405521015479,0.8548069126729317,14.736842105263156,0.9817630138331337,0.9751096506830443,0.9408338940256853
LPSB3,95,0.12585116218570566,0.9075126138800798,7.368421052631578,1.0282300108322047,0.844838691883695,15.789473684210526,0.8284286901934597,0.8693449837653588,0.8602791119442651
LREN3,95,1.5744424935147903e-8,0.9999962794230114,0,1.0079466162052463e-8,0.9999999101972983,0,0.9957061687302516,0.9958362335861476,0.9958364014731867
LUPA3,95,4.856329406903669,0.29546480973579736,69.47368421052632,7.742711857638228,0.48421119052131234,51.578947368421055,0.8722488208438619,0.9131775125578696,0.8382287716759083
LUXM4,95,0.007637203440184368,0.9902215587544028,0,0.6958805383770695,0.9743795395320531,0,0.9529354475575732,0.953439573112847,0.9518500526203991
LWSA3,95,0.8120364609601676,0.7578947282483555,24.210526315789473,7.715541660508349,0.8740100418729082,12.631578947368421,0.938721499090587,0.8610704752852568,0.8510986213668101
MBRF3,95,0.45912203548775354,0.8847538998152292,10.526315789473683,4.187786846597238,0.8793231343607553,9.473684210526317,0.9556896855380574,0.9429262758587428,0.9389727965335624
MDIA3,95,0.16245962284247384,0.9157914216619388,8.421052631578947,0.5533318438403233,0.9473683210605491,5.263157894736842,0.9853735413613502,0.97869066910652,0.9366772430190207
MDNE3,95,0.03472688675149723,0.9473858209987557,5.263157894736842,0.07269874341148291,0.9894779591684268,1.0526315789473684,0.9496396426869991,0.956850880587533,0.9494988802350118
